,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.028,4,10,10,piece-wise,82142,107950.0,-0.314,2.32,3.05,-0.315,28785482.7,38410567.9,-0.334,28785482.7,38350967.9,-0.332
heuristic_fw,0.002,4,10,10,piece-wise,82142,48044.79075523444,0.415,2.32,1.36,0.414,28785482.7,23848882.698372398,0.171,28785482.7,23847219.13,0.172
