,0,1,2,3
run_time,0.0,0.0041730403900146484,0.0008060932159423828,0.00015091896057128906
PAR,4.25,2.63,2.38,2.38
inconvenient,0.0,0.0,0.0,0.0
cost,7490239.6,6753986.49,6751984.78,6751984.78
max_demand,42670.0,26437.321892157266,23908.72909699373,23908.72909699373
objective,7490239.6,6753986.49,6751984.78,6751984.78
step_size,1.0,0.5540000000000002,0.134,0.0
total_demand,482230.0,482229.99999999994,482230.0,482230.0
