,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,752.391,23,5000,5,100,piece-wise,2476025,26105555.0,-9.543,1.22,12.86,-9.541,1665692020.6,78590662592.6,-46.182,1665692020.6,78549331492.6,-46.157
optimal_fw,0.007,23,5000,5,100,piece-wise,2476025,2120702.606252265,0.144,1.22,1.04,0.148,1665692020.6,1501128635.538905,0.099,1665692020.6,1501121982.33,0.099
heuristic,2.261,17,5000,5,100,piece-wise,2476025,20445279.0,-7.257,1.22,10.07,-7.254,1665692020.6,85271698812.0,-50.193,1665692020.6,85215384812.0,-50.159
heuristic_fw,0.01,17,5000,5,100,piece-wise,2476025,2131255.377159489,0.139,1.22,1.05,0.139,1665692020.6,1501493855.137006,0.099,1665692020.6,1501406232.16,0.099
