,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.081,9,100,10,10,piece-wise,99276,832929.0,-7.39,1.43,12.0,-7.392,71606322.4,472312070.7,-5.596,71606322.4,469962170.7,-5.563
heuristic_fw,0.001,9,100,10,10,piece-wise,99276,79098.30237361908,0.203,1.43,1.14,0.203,71606322.4,49821931.93616191,0.304,71606322.4,49799677.69,0.305
