,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.034,8,10,10,piece-wise,80235,170292.0,-1.122,1.96,4.16,-1.122,32972099.4,121215148.4,-2.676,32972099.4,120928748.4,-2.668
heuristic_fw,0.001,8,10,10,piece-wise,80235,49182.33941919645,0.387,1.96,1.2,0.388,32972099.4,27653793.13432142,0.161,32972099.4,27650468.23,0.161
