repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,50,heuristic,0.036,6,10,10,piece-wise,94265,113211.0,-0.201,2.1,2.52,-0.2,38937361.0,53451878.9,-0.373,38937361.0,53349478.9,-0.37
0,50,heuristic_fw,0.002,6,10,10,piece-wise,94265,56480.18168583619,0.401,2.1,1.26,0.4,38937361.0,30310595.203085113,0.222,38937361.0,30308406.87,0.222
0,100,heuristic,0.1,9,10,10,piece-wise,141214,424775.0,-2.008,1.78,5.35,-2.006,71710579.3,281962297.3,-2.932,71710579.3,281182197.3,-2.921
0,100,heuristic_fw,0.001,9,10,10,piece-wise,141214,89389.01530139823,0.367,1.78,1.13,0.365,71710579.3,53823111.16452276,0.249,71710579.3,53813094.91,0.25
