,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.114,7,80,10,10,piece-wise,106669,406675.0,-2.812,1.71,6.5,-2.801,59983780.7,258007704.0,-3.301,59983780.7,257027904.0,-3.285
heuristic_fw,0.003,7,80,10,10,piece-wise,106669,70218.27817363104,0.342,1.71,1.12,0.345,59983780.7,42544861.230378486,0.291,59983780.7,42520937.29,0.291
