,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,rescheduling_time,pricing_time
0,270284.0,9095704.0,0.7,138304538.0,138304538.0,0.0,1.0,0.0,0.0
1,258636.06635497493,9095704.0,0.73,134360818.49,134350215.81,10602.68,0.044,0.13925355900000147,0.0012481212615966797
2,249980.2983646841,9095703.999999998,0.76,132681622.34688,132676701.89,4920.456880000001,0.034,0.1373968099999987,0.0013728141784667969
3,246994.3347843079,9095704.0,0.77,132117496.12651744,132114884.08,2612.04651744,0.012,0.14056987500000107,0.0006837844848632812
4,244290.0471016805,9095704.0,0.78,131657176.1964883,131655386.86,1789.33648830816,0.011,0.13721440200000323,0.0005528926849365234
5,238729.9205045593,9095704.0,0.79,131004300.16426077,130997558.78,6741.384260768912,0.023,0.13749526399999512,0.0008060932159423828
6,233531.90942384003,9095703.999999998,0.81,130597367.59754626,130594088.11,3279.4875462630835,0.022,0.13711135299999277,0.0007920265197753906
7,233531.90942384003,9095703.999999998,0.81,130597367.59754626,130594088.11,3279.4875462630835,0.0,0.1381748950000019,0.0003590583801269531
