,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,811.734,14,5000,5,5000,piece-wise,2526951,2881725.0,-0.14,1.25,1.43,-0.144,1609739339.7,2849182986.1,-0.77,1609739339.7,2749617986.1,-0.708
optimal_fw,0.01,14,5000,5,5000,piece-wise,2526951,2201470.6694141584,0.129,1.25,1.09,0.128,1609739339.7,1500212184.7311609,0.068,1609739339.7,1500117596.19,0.068
heuristic,2.061,6,5000,5,5000,piece-wise,2526951,4103742.0,-0.624,1.25,2.04,-0.632,1609739339.7,13081450179.5,-7.126,1609739339.7,12785875179.5,-6.943
heuristic_fw,0.013,6,5000,5,5000,piece-wise,2526951,2302199.8034259467,0.089,1.25,1.14,0.088,1609739339.7,1527848461.6255503,0.051,1609739339.7,1527015475.11,0.051
