,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.17800000000000002,0.17,0.146,0.151,0.146,0.145,0.146,0.14800000000000002,0.154,0.158,0.158,0.17,0.18899999999999997,0.245,0.363,0.9279999999999999,0.752,0.221,0.363,0.363,0.275,0.221,0.245,0.363,0.509,0.616,0.509,0.363,0.275,0.509,0.509,0.509,0.616,0.9279999999999999,0.509,0.752,1.821,2.3040000000000003,1.155,0.752,0.616,0.363,0.363,0.313,0.313,0.313,0.203,0.14800000000000002
1,23.04,0.221,0.154,0.154,0.146,0.146,0.146,0.154,0.158,0.363,23.04,2.3040000000000003,23.04,23.04,0.14,0.14,0.14,23.04,0.17,0.14,1.155,23.04,23.04,0.14300000000000002,0.14,0.14,0.14,23.04,23.04,0.14,0.14,0.14800000000000002,0.14,0.14,23.04,0.145,0.14,0.14,0.14,0.14,0.14,23.04,23.04,0.163,0.14,0.14,23.04,23.04
2,23.04,0.275,0.17,0.154,0.146,0.146,0.158,0.203,0.313,2.3040000000000003,1.821,23.04,0.203,2.3040000000000003,0.221,0.14,0.14,23.04,0.17,0.203,0.245,0.245,0.17,23.04,0.275,0.17,23.04,0.14,0.14,23.04,23.04,23.04,0.14,0.14,0.14,0.17,0.14,0.14,0.158,1.446,23.04,0.14,0.14,23.04,23.04,1.155,0.313,23.04
3,0.9279999999999999,0.9279999999999999,0.221,0.154,0.14800000000000002,0.158,0.17,0.163,1.155,23.04,23.04,0.203,0.42700000000000005,0.17,0.221,0.14,0.14800000000000002,0.221,0.158,0.245,0.245,0.245,0.163,0.9279999999999999,0.203,0.752,23.04,23.04,0.14,0.221,0.14300000000000002,0.14,23.04,0.313,0.14,23.04,0.158,0.14,0.14400000000000002,0.14,0.14300000000000002,0.752,1.155,0.14300000000000002,0.154,23.04,23.04,23.04
4,23.04,23.04,0.245,0.154,0.14800000000000002,0.158,0.18899999999999997,0.245,1.821,0.42700000000000005,23.04,0.18899999999999997,0.275,0.14800000000000002,0.151,0.154,0.203,0.17,0.14800000000000002,23.04,0.616,0.42700000000000005,0.158,0.18899999999999997,1.821,23.04,0.14,0.14,23.04,23.04,0.14300000000000002,0.14,0.154,0.363,0.9279999999999999,0.142,0.14300000000000002,0.14,0.509,0.158,0.17800000000000002,0.14,23.04,23.04,0.245,0.146,0.163,23.04
5,0.752,23.04,0.245,0.158,0.14800000000000002,0.17,0.363,0.18899999999999997,0.17800000000000002,1.155,23.04,0.18899999999999997,0.17800000000000002,0.158,0.313,0.145,0.18899999999999997,0.17,0.245,0.221,0.245,0.275,0.17800000000000002,23.04,0.752,0.14800000000000002,0.163,0.18899999999999997,0.509,23.04,0.14300000000000002,0.154,0.17800000000000002,0.245,0.221,0.221,0.245,0.363,0.17800000000000002,0.145,0.363,0.17,0.17800000000000002,0.154,0.154,0.145,23.04,23.04
6,23.04,23.04,0.275,0.158,0.14800000000000002,0.17,0.9279999999999999,0.313,0.203,0.313,1.155,0.17800000000000002,0.17800000000000002,0.245,0.17800000000000002,0.17800000000000002,0.203,0.17800000000000002,0.245,0.221,0.363,0.616,0.158,0.163,0.363,23.04,23.04,0.158,0.17800000000000002,0.14300000000000002,0.9279999999999999,0.151,0.158,23.04,0.17800000000000002,0.17800000000000002,0.221,0.221,0.14800000000000002,0.363,0.203,1.446,0.245,0.158,0.17800000000000002,0.14800000000000002,0.14300000000000002,23.04
7,0.275,2.3040000000000003,0.313,0.158,0.14800000000000002,0.17800000000000002,0.9279999999999999,0.363,0.616,0.616,0.146,0.158,0.221,0.275,0.17800000000000002,0.17800000000000002,0.18899999999999997,0.245,0.221,0.203,0.313,0.9279999999999999,23.04,0.154,0.275,0.158,0.17800000000000002,23.04,0.221,0.616,23.04,0.14300000000000002,0.154,0.203,0.203,0.203,0.17800000000000002,0.17,0.145,0.509,23.04,0.145,0.14800000000000002,23.04,23.04,0.154,0.145,1.155
8,0.363,23.04,0.313,0.158,0.151,0.17800000000000002,0.9279999999999999,0.42700000000000005,0.616,0.616,0.146,0.158,0.221,0.275,0.17800000000000002,0.17800000000000002,0.18899999999999997,0.245,0.221,0.203,0.313,0.9279999999999999,23.04,0.154,0.313,2.3040000000000003,0.154,0.163,0.17800000000000002,0.363,0.616,0.14800000000000002,23.04,0.18899999999999997,0.17800000000000002,0.221,0.245,0.221,0.14800000000000002,0.363,0.203,23.04,0.363,0.158,0.275,0.17,23.04,0.313
9,0.509,23.04,0.313,0.158,0.151,0.17800000000000002,0.9279999999999999,0.42700000000000005,0.752,0.9279999999999999,0.146,0.158,0.221,0.275,0.17800000000000002,0.17800000000000002,0.18899999999999997,0.245,0.221,0.203,0.363,0.616,0.158,0.17,0.313,0.9279999999999999,0.158,23.04,0.17800000000000002,0.17800000000000002,0.313,1.821,23.04,0.146,0.17,0.203,0.245,0.245,0.14800000000000002,0.509,0.203,0.145,0.221,23.04,23.04,0.17,0.14800000000000002,0.245
