,0,1,2
objective,1285794133.6,1242625920.656,1242625920.656
total_demand,77314766.0,77314766.0,77314766.0
step_size,1.0,0.022,0.0
cost,1285794133.6,1242480302.04,1242480302.04
run_time,0.0,0.001505136489868164,0.0005381107330322266
inconvenient,0.0,145618.61599999998,145618.61599999998
max_demand,2028124.0,1983750.6750039998,1983750.6750039998
PAR,1.26,1.23,1.23
