,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1.493,7,5,0,piece-wise,28104,226501.0,-7.059,3.24,26.11,-7.059,6717010.3,77718895.2,-10.57,6717010.3,77718895.2,-10.57
optimal_fw,0.001,7,5,0,piece-wise,28104,21891.20611126348,0.221,3.24,2.52,0.222,6717010.3,5891101.82,0.123,6717010.3,5891101.82,0.123
heuristic,0.001,5,5,0,piece-wise,28104,40903.0,-0.455,3.24,4.72,-0.457,6717010.3,10930946.8,-0.627,6717010.3,10930946.8,-0.627
heuristic_fw,0.002,5,5,0,piece-wise,28104,14289.491010442409,0.492,3.24,1.65,0.491,6717010.3,5828606.02,0.132,6717010.3,5828606.02,0.132
