,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,1836.137,1752.105,1501.444,1613.936,1529.681,1471.062,1503.011,1588.789,1664.516,1676.285,1701.71,1783.103,1855.009,1992.394,2104.139,2347.434,2282.496,1949.688,2146.697,2100.674,2041.284,1965.173,2018.84,2098.054,2211.64,2224.572,2190.427,2110.822,2037.373,2174.285,2191.561,2177.534,2262.844,2338.456,2220.311,2283.174,2453.96,2526.951,2369.441,2292.668,2245.34,2107.747,2127.967,2089.945,2064.191,2050.59,1891.895,1549.135
1,1781.4195650390802,1702.2077612928292,1564.7083314310257,1628.2177802012586,1764.777761725039,1889.1578553040933,2060.113393325324,2285.0878562713315,1661.612216172615,1749.5233675794918,1866.152918419368,1752.4826983353983,1813.2575219071805,1935.0882844112236,2040.2936552720023,2275.7789509162517,2213.170409589216,1890.3866220765465,2081.26644332951,2036.6756830983086,1979.0105214688565,1906.3673997303204,1958.3335653782437,2034.1576849070798,2144.1800348874413,2156.915208043866,2124.735880625185,2048.3974122024483,1975.3786521671125,2108.668122061451,2125.271795768003,2111.5890671423394,2194.312099711424,2268.196237933968,2154.3882387929893,2215.6915578421526,2384.2485129258494,2460.3098895277385,2299.8178941338097,2224.2008739139383,2179.2368727203525,2045.9152442718744,2064.8031739440244,2028.6515023196596,2004.2340008697456,1992.0013215410113,1848.7279566855643,1687.3702027864558
2,1770.060895883122,1856.5015150102265,2187.6211371427275,1889.8585840630462,1765.582172897966,1847.174320551814,2009.3848650077334,2228.654891394814,2163.9815675481614,1944.385672922092,1882.3556200856538,1760.657334948314,1825.1178923725217,1888.6218420479909,1989.9102855456113,2219.572355463547,2158.512883249281,1844.0722139511727,2029.8612934224475,1986.3685933480444,1930.4798266029302,1860.9966244762009,1911.0971210738453,1984.0223254141604,2091.2814935826004,2104.2256191108067,2072.4083118020053,1998.2916527862649,1927.1983560194517,2056.6107408938565,2072.860216561533,2059.573187174209,2140.2949631248125,2212.3611330915232,2101.2686563835327,2161.0466507088936,2327.254147644943,2402.428060566666,2243.473066083457,2169.7659037136204,2126.391717064485,1996.561648953094,2015.3083820877073,1979.8026671673,1957.0682437542582,1947.8226806084133,1846.7305802007018,1771.6100864924429
3,1765.5569151047318,1831.5971365899047,2142.3725391755324,1872.606430226891,2006.6375702387109,1938.4708889452602,1968.9906518256687,2182.983964371914,2120.5014914460335,1905.14831379439,1856.8917657422094,2059.330124286878,2218.971147674732,1888.1877848601373,1952.0128105581102,2174.1144466981086,2113.71720876365,2077.191499680122,1988.09559243441,1945.2788536511923,1896.362930772089,1881.2537440393696,1904.3463211815674,1943.3458604358577,2047.8592188991322,2060.7712400131304,2029.6496999612025,1956.9135569805676,1887.6653924354418,2015.4492472700856,2030.4385924808703,2017.096799357038,2096.440385469599,2166.774281157827,2057.803797683593,2116.4810162672125,2281.102935709048,2355.917160535433,2197.5342808010014,2125.249581032248,2083.2053568883603,1956.3247890033906,1975.0038103441061,1941.2602997477754,1922.7288720831107,1937.510814267202,1917.0279682940281,1906.314910821126
4,1851.8343721171468,2129.732758026423,2112.635774062924,1851.6752392460048,1978.8343730635281,1911.6467534893493,1941.639187897846,2152.653430457308,2091.008252124733,2010.105872859271,2117.36576124478,2030.9062975374961,2188.1121110539143,1872.0063860428352,1925.3771480611783,2143.9331674490154,2084.3522455198768,2048.3212745224687,1960.5348351476061,1920.5847568080835,1967.4189682630606,1983.4139990360495,1986.656126749677,1919.632137130778,2019.52194879971,2032.3605699114696,2001.4280934332287,1931.334105490219,1887.084225972007,1987.7489560546717,2002.2419269357406,1989.140651639406,2067.486928272343,2136.980087874249,2029.6799726182608,2087.0866791262843,2249.9320123899665,2324.4132995763675,2167.116975878669,2095.7307889650274,2054.2431232805975,1929.288717973561,1947.5980281488742,1915.5738331964412,1898.752831939189,1923.061784474552,1951.4255869773376,1906.8776431604792
5,1875.8800958282459,2106.5377129793987,2089.6518720120353,2063.7931955960075,1996.0879325408737,1928.7692185656133,1932.8829665435865,2129.094265257324,2068.163917581257,1988.2726567791744,2094.2046571181727,2008.6847970925419,2164.163520390878,1895.8935470009346,1917.923379848393,2120.5651405383405,2061.6260859916383,2025.9090548350352,1940.0941180554694,1900.651403681685,1947.0193706976202,1962.2743876052593,1965.2074005804175,1922.113459186476,1998.0645888432164,2010.4827008753316,1980.2318069065818,1939.2403659256486,1942.0486295505007,1967.7210454698986,1980.8196683616507,1967.6956629714582,2045.0566419078027,2113.798250030743,2007.7717372876343,2064.509237749695,2225.782382022157,2299.744044372525,2143.5284388321475,2072.7967529212706,2031.7754898798041,1910.222933749817,1952.3613416150351,2119.761190354458,2054.5895520436047,1920.759471445082,1952.8965450134958,1909.3673655640655
6,1878.1608591385855,2083.508575231496,2066.7806603045246,2041.2051536471708,1974.2638112393934,1908.223237628267,1912.4857769331936,2106.098372874917,2045.557622140667,1966.5367674683603,2071.4116947449393,1986.777439296247,2140.486923534808,2035.5670201872715,2081.116492363175,2097.457543170376,2041.0449944170743,2004.1145169751296,1957.668592552058,2083.1521694950657,1991.3846831833214,1964.7988855940976,1948.4091295953733,1903.067587049735,1976.40799799401,1988.5295386180042,1958.8509661493429,1921.8622095505004,1925.1303423287297,1950.3269236069377,1961.3589284137836,1947.242295153459,2022.9018594174897,2091.2343087387135,1985.9138741805536,2041.9317245878924,2201.881782940409,2275.4659830924174,2120.2879857905377,2050.1985696499323,2009.7073290866647,2051.848866848029,1971.2511816644947,2096.635653316354,2032.6663811664628,1919.3582115781019,1978.5718924000014,1947.646684961933
7,1875.7491937618593,2066.9435870977177,2050.394078132198,2025.208743875274,1972.3939191934733,2013.7142949221636,2065.053813208684,2089.3183720338466,2029.2600642211557,1952.650037824097,2054.959661718866,1971.0759056239367,2123.53645980395,2019.730052597926,2065.839215140298,2081.051518087436,2024.8347753745243,1988.256092622855,1943.0763612685946,2066.548129493839,1976.3399014783593,1969.7606064243996,1994.3020462920715,2044.7624580354243,1962.1674666698073,1973.823642191056,1955.226479162658,1917.4724909467377,1915.8021412912365,1941.5216768324178,1959.852250273972,1950.6168640756716,2006.9334099913551,2074.759143883595,1971.1740699246116,2025.8589140524462,2184.503930439912,2257.830775086763,2103.5539469377627,2033.9026703365134,1993.8009543158284,2035.5702166943631,1955.5858989843525,2079.978667034646,2016.668526638646,2015.627402053237,1983.7808664907168,1935.7183074587454
8,1891.340873235156,2056.6412245024453,2040.1703406741499,2015.1073581402386,1962.5914641223585,2003.6856009030057,2054.758275818789,2078.898969827312,2019.1437068576063,1949.0717563580488,2044.7418544705984,1961.2864895166513,2112.966353867583,2009.7461101976037,2055.846010470337,2070.6924144328723,2014.7473365602432,1979.1751921316031,1937.9368138413397,2056.252545615587,1966.7376157565827,1962.505727666804,1984.5654886587276,2034.7310735869426,1955.5957459279537,1967.6723089553889,1967.1500956746663,2026.0963983208387,2026.3564008466187,1993.825590959879,2002.0561467796024,1983.2291299663743,1999.5601591968607,2064.512621711809,1961.4032607447357,2015.7748028828273,2173.7911278292495,2246.973312861559,2093.118439100198,2023.8056462371728,1983.869642041352,2025.488459299276,1955.6402406972672,2069.60388901544,2006.7407344553294,2006.3073188588442,1975.96398156969,1928.6139488544802
9,1938.6779933191983,2042.2901984418875,2025.9467998345315,2002.4761886915178,1966.5595587094342,1991.1715449457831,2040.445829505379,2064.419908168673,2006.3080352926297,1945.437418621365,2030.603175110351,1960.8251858471797,2098.279174706056,1995.8159765754538,2041.53624595823,2056.260995543021,2002.134975761361,1969.6321700441,1942.7179844982443,2042.1762679624728,2041.0354127157748,2019.9386928310323,1977.788953961885,2022.6446895934992,2007.5048047899224,2055.5931773284433,2061.7775529342707,2012.8858500460055,2012.3515057734737,1980.737788607576,1988.8480708386617,1969.6015652881308,1985.8314890350782,2050.2269166463857,1987.5739491193565,2009.9270569032537,2159.072453860455,2232.1086012947744,2078.7115722831995,2009.705136672418,1970.078520104914,2011.561345162873,1970.5502353586332,2055.237637041964,1993.5480850592864,1996.2029092933556,1968.7523494559805,1922.9780504625287
