,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.026,7,50,10,10,piece-wise,93899,132512.0,-0.411,2.37,3.34,-0.409,31082098.3,60323683.5,-0.941,31082098.3,60208683.5,-0.937
heuristic_fw,0.001,7,50,10,10,piece-wise,93899,55915.517948746914,0.405,2.37,1.41,0.405,31082098.3,26706751.747741234,0.141,31082098.3,26703894.08,0.141
