,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,16.247,3,50,5,100,piece-wise,48811,48811.0,0.0,2.85,2.85,0.0,11604625.8,11604625.8,0.0,11604625.8,11604625.8,0.0
optimal_fw,0.01,3,50,5,100,piece-wise,48811,36338.465582829456,0.256,2.85,2.12,0.256,11604625.8,11510106.451113775,0.008,11604625.8,11510118.73,0.008
heuristic,0.048,3,50,5,100,piece-wise,48811,48811.0,0.0,2.85,2.85,0.0,11604625.8,11612931.3,-0.001,11604625.8,11604631.3,-0.0
heuristic_fw,0.011,3,50,5,100,piece-wise,48811,35954.25848490893,0.263,2.85,2.1,0.263,11604625.8,11509933.389260598,0.008,11604625.8,11509128.43,0.008
