,repeat,algorithm,average_run_time_per_iteration,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.628,8,10,5,1,piece-wise,776259,849709.0,-0.095,2.26,2.47,-0.093,272319170.1,270950828.90000004,0.005,272319170.1,270835367.1,0.005
1,0,heuristic_fw,0.008,8,10,5,1,piece-wise,776259,689820.7466974366,0.111,2.26,2.01,0.111,272319170.1,241880045.49795437,0.112,272319170.1,241875347.99,0.112
