no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1,piece-wise,0,0.628,8,776259,849709.0,-0.095,2.26,2.47,-0.093,272319170.1,270950828.90000004,0.005,272319170.1,270835367.1,0.005
10,5,heuristic_fw,1,piece-wise,0,0.008,8,776259,689820.7466974366,0.111,2.26,2.01,0.111,272319170.1,241880045.49795437,0.112,272319170.1,241875347.99,0.112
