,0,1,2
total_demand,1037419.0,1037418.9999999999,1037418.9999999999
PAR,2.47,1.75,1.75
inconvenient,0.0,0.0,0.0
step_size,1.0,0.4939467867617545,0.0
objective,14748837.8,14526097.85,14526097.85
cost,14748837.8,14526097.85,14526097.85
run_time,0.0,0.06102275848388672,0.0008761882781982422
max_demand,53370.0,37781.09001,37781.09001
