,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,8.165,4,50,5,0,piece-wise,54913,279868.0,-4.097,2.57,13.11,-4.101,14461305.0,1391775652.4,-95.241,14461305.0,1391775652.4,-95.241
optimal_fw,0.012,4,50,5,0,piece-wise,54913,48130.26695111968,0.124,2.57,2.25,0.125,14461305.0,14390452.38,0.005,14461305.0,14390452.38,0.005
heuristic,0.048,4,50,5,0,piece-wise,54913,68150.0,-0.241,2.57,3.19,-0.241,14461305.0,20652547.9,-0.428,14461305.0,20652547.9,-0.428
heuristic_fw,0.011,4,50,5,0,piece-wise,54913,36415.1712751585,0.337,2.57,1.71,0.335,14461305.0,14350686.56,0.008,14461305.0,14350686.56,0.008
