,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,779.729,21,5000,5,50,piece-wise,2526951,8253803.0,-2.266,1.25,4.1,-2.28,1609739339.7,57566176295.7,-34.761,1609739339.7,57556055745.7,-34.755
optimal_fw,0.009,21,5000,5,50,piece-wise,2526951,2110685.8045327067,0.165,1.25,1.05,0.16,1609739339.7,1452645868.523243,0.098,1609739339.7,1452628507.05,0.098
heuristic,2.249,20,5000,5,50,piece-wise,2526951,6430310.0,-1.545,1.25,3.19,-1.552,1609739339.7,46282956419.8,-27.752,1609739339.7,46275325919.8,-27.747
heuristic_fw,0.009,20,5000,5,50,piece-wise,2526951,2132392.7932126196,0.156,1.25,1.06,0.152,1609739339.7,1453029933.507648,0.097,1609739339.7,1452985590.81,0.097
