,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,792.515,12,5000,5,1000,piece-wise,2526951,6770947.0,-1.679,1.25,3.36,-1.688,1609739339.7,36563518209.4,-21.714,1609739339.7,36450299209.4,-21.644
optimal_fw,0.015,12,5000,5,1000,piece-wise,2526951,2120790.9733761074,0.161,1.25,1.05,0.16,1609739339.7,1462742259.361364,0.091,1609739339.7,1462626804.33,0.091
heuristic,2.062,14,5000,5,1000,piece-wise,2526951,5254891.0,-1.08,1.25,2.61,-1.088,1609739339.7,32805375832.7,-19.379,1609739339.7,32649985832.7,-19.283
heuristic_fw,0.011,14,5000,5,1000,piece-wise,2526951,2159635.4251800515,0.145,1.25,1.07,0.144,1609739339.7,1473006263.216393,0.085,1609739339.7,1472839405.51,0.085
