,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,rescheduling_time,pricing_time
0,575141.0,19623562.0,0.71,301269146.1,301269146.1,0.0,1.0,0.0,0.0
1,556369.357670329,19623562.0,0.73,293044757.061,293032920.39,11836.671,0.033,0.2790307690001086,0.0011250972747802734
2,550249.2947359554,19623562.0,0.74,291040472.72461903,291034065.87,6406.854619,0.011,0.27931157700002984,0.0005750656127929688
3,544196.5524938599,19623562.0,0.75,289430974.3865992,289420816.05,10158.336599191,0.011,0.28165873600003977,0.0005660057067871094
4,544196.5524938599,19623562.0,0.75,289430974.3865992,289420816.05,10158.336599191,0.0,0.27825003499998147,0.0003371238708496094
