no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
200,5,heuristic,0,piece-wise,0,0.071,4,181795,148242.0,0.185,2.14,1.75,0.182,60201686.1,57545893.8,0.044,60201686.1,57545893.8,0.044
200,5,heuristic_fw,0,piece-wise,0,0.024,4,181795,112957.5377152496,0.379,2.14,1.33,0.379,60201686.1,57074809.01,0.052,60201686.1,57074809.01,0.052
200,5,optimal,0,piece-wise,0,43.309,8,181795,259871.0,-0.429,2.14,3.06,-0.43,60201686.1,599240634.1,-8.954,60201686.1,599240634.1,-8.954
200,5,optimal_fw,0,piece-wise,0,0.016,8,181795,118533.72258098633,0.348,2.14,1.4,0.346,60201686.1,57109671.34,0.051,60201686.1,57109671.34,0.051
