,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.031,11,10,10,piece-wise,69467,246070.0,-2.542,1.71,6.06,-2.544,37223668.5,169823458.0,-3.562,37223668.5,169007358.0,-3.54
heuristic_fw,0.001,11,10,10,piece-wise,69467,46072.97738776429,0.337,1.71,1.13,0.339,37223668.5,27658067.399769768,0.257,37223668.5,27641242.82,0.257
