,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.037,6,10,10,piece-wise,73078,113943.0,-0.559,2.05,3.2,-0.561,27204103.1,60793404.0,-1.235,27204103.1,60614804.0,-1.228
heuristic_fw,0.002,6,10,10,piece-wise,73078,46303.27096504607,0.366,2.05,1.3,0.366,27204103.1,24022674.77648118,0.117,27204103.1,24020629.81,0.117
