no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.044,3,51699,51699.0,0.0,2.75,2.75,0.0,13872367.7,13872460.7,0.0,13872367.7,13872367.7,0.0
50,5,heuristic_fw,1,piece-wise,0,0.027,3,51699,32477.0,0.372,2.75,1.73,0.371,13872367.7,12648572.895484,0.088,13872367.7,12648582.46,0.088
