repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,50,heuristic,0.028,7,10,10,piece-wise,77300,216175.0,-1.797,1.95,5.45,-1.795,37357714.0,100584703.3,-1.692,37357714.0,100313703.3,-1.685
0,50,heuristic_fw,0.001,7,10,10,piece-wise,77300,47756.49006792558,0.382,1.95,1.2,0.385,37357714.0,26828489.426172458,0.282,37357714.0,26825281.62,0.282
0,100,heuristic,0.095,12,10,10,piece-wise,127840,356336.0,-1.787,1.68,4.69,-1.792,65878743.0,287751843.2,-3.368,65878743.0,286545643.2,-3.35
0,100,heuristic_fw,0.001,12,10,10,piece-wise,127840,87144.86634747298,0.318,1.68,1.15,0.315,65878743.0,51737394.10772953,0.215,65878743.0,51722373.99,0.215
