,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1392.398,18,5000,5,50,piece-wise,2486911,20116631.0,-7.089,1.22,9.88,-7.098,1681983931.9,139255641507.1,-81.792,1681983931.9,139210787557.1,-81.766
optimal_fw,0.008,18,5000,5,50,piece-wise,2486911,2140507.3528218735,0.139,1.22,1.05,0.139,1681983931.9,1501412372.755571,0.107,1681983931.9,1501354785.91,0.107
heuristic,4.456,17,5000,5,50,piece-wise,2486911,26361490.0,-9.6,1.22,12.95,-9.615,1681983931.9,117367166624.5,-68.779,1681983931.9,117315751174.5,-68.748
heuristic_fw,0.009,17,5000,5,50,piece-wise,2486911,2139937.819648588,0.14,1.22,1.05,0.139,1681983931.9,1501363926.1801758,0.107,1681983931.9,1501312777.16,0.107
