,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,37.157,6,100,5,1,piece-wise,78470,117134.0,-0.493,1.97,2.93,-0.487,31203011.8,47089402.2,-0.509,31203011.8,47088162.2,-0.509
optimal_fw,0.003,6,100,5,1,piece-wise,78470,51861.72602885584,0.339,1.97,1.3,0.34,31203011.8,26922124.796286,0.137,31203011.8,26922105.3,0.137
heuristic,0.098,8,100,5,1,piece-wise,78470,111585.0,-0.422,1.97,2.79,-0.416,31203011.8,42539340.8,-0.363,31203011.8,42537871.8,-0.363
heuristic_fw,0.002,8,100,5,1,piece-wise,78470,51811.43749756681,0.34,1.97,1.3,0.34,31203011.8,26920628.551377993,0.137,31203011.8,26920581.73,0.137
