,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,777.319,14,5000,5,500,piece-wise,2529246,8499974.0,-2.361,1.26,4.23,-2.357,1636541560.4,54955934915.8,-32.581,1636541560.4,54874855915.8,-32.531
optimal_fw,0.013,14,5000,5,500,piece-wise,2529246,2100115.8644939708,0.17,1.26,1.04,0.175,1636541560.4,1450559343.0821679,0.114,1636541560.4,1450467817.55,0.114
heuristic,2.076,14,5000,5,500,piece-wise,2529246,10347680.0,-3.091,1.26,5.15,-3.087,1636541560.4,52297916481.8,-30.956,1636541560.4,52180483981.8,-30.885
heuristic_fw,0.013,14,5000,5,500,piece-wise,2529246,2109152.2909099613,0.166,1.26,1.05,0.167,1636541560.4,1454094486.4208236,0.111,1636541560.4,1453856018.2,0.112
