,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.065,10,10,10,piece-wise,151326,337838.0,-1.233,1.97,4.4,-1.234,62820554.6,170866726.9,-1.72,62820554.6,170349626.9,-1.712
heuristic_fw,0.001,10,10,10,piece-wise,151326,97069.2495878101,0.359,1.97,1.26,0.36,62820554.6,51971681.01249561,0.173,62820554.6,51965655.68,0.173
