,repeat,algorithm,average_run_time_per_iteration,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,3.569,1,168,5,1,piece-wise,790740,1560078,-0.973,1.76,3.47,-0.972,358012556.6,1304705623.0,-2.644,358012556.6,1304155519.6,-2.643
1,0,heuristic_fw,0.0,1,168,5,1,piece-wise,790740,790740,0.0,1.76,1.76,0.0,358012556.6,358012556.6,0.0,358012556.6,358012556.6,0.0
