no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,10,heuristic,10,piece-wise,0.5,0.033,8.0,68554.5,174467.5,-1.548,1.9899999999999998,5.075,-1.546,30083792.549999997,83118775.4,-1.7675,30083792.549999997,82830425.4,-1.7574999999999998
50,10,heuristic_fw,10,piece-wise,0.5,0.001,8.0,68554.5,42682.73619185371,0.377,1.9899999999999998,1.24,0.3775,30083792.549999997,23378059.63028314,0.2235,30083792.549999997,23374453.23,0.2235
100,10,heuristic,10,piece-wise,0.5,0.08,11.5,127104.0,367534.5,-1.8904999999999998,1.6099999999999999,4.654999999999999,-1.8945,67356672.35,322352807.95,-3.7795,67356672.35,321045857.95,-3.76
100,10,heuristic_fw,10,piece-wise,0.5,0.001,11.5,127104.0,89660.22157602233,0.29500000000000004,1.6099999999999999,1.1349999999999998,0.2945,67356672.35,54026748.58241384,0.198,67356672.35,54010711.53,0.1985
150,10,heuristic,10,piece-wise,0.5,0.134,10.5,191061.0,804360.5,-3.21,1.6949999999999998,7.15,-3.2184999999999997,94841967.4,427876340.65,-3.509,94841967.4,426367840.65,-3.4939999999999998
150,10,heuristic_fw,10,piece-wise,0.5,0.0015,10.5,191061.0,128206.30365662646,0.329,1.6949999999999998,1.1400000000000001,0.3275,94841967.4,76610635.36909457,0.1895,94841967.4,76581660.04499999,0.19
200,10,heuristic,10,piece-wise,0.5,0.156,11.0,219240.0,1280227.0,-5.2545,1.425,8.56,-5.272,148058876.9,851936580.15,-4.654,148058876.9,845653480.15,-4.6145
200,10,heuristic_fw,10,piece-wise,0.5,0.001,11.0,219240.0,169393.28174234697,0.21749999999999997,1.425,1.11,0.21499999999999997,148058876.9,112928415.11839573,0.23049999999999998,148058876.9,112873596.88999999,0.23099999999999998
