,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,9.709,10,50,5,5,piece-wise,65611,280181.0,-3.27,3.35,14.3,-3.269,14312918.0,1239576709.5,-85.605,14312918.0,1239576709.5,-85.605
optimal_fw,0.009,10,50,5,5,piece-wise,65611,44114.761021418024,0.328,3.35,2.25,0.328,14312918.0,13210816.61,0.077,14312918.0,13210816.61,0.077
heuristic,0.042,3,50,5,5,piece-wise,65611,45015.0,0.314,3.35,2.3,0.313,14312918.0,13186578.2,0.079,14312918.0,13186578.2,0.079
heuristic_fw,0.009,3,50,5,5,piece-wise,65611,33489.76416502967,0.49,3.35,1.71,0.49,14312918.0,13168862.01,0.08,14312918.0,13168862.01,0.08
