repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,50,heuristic,0.046,9,10,10,piece-wise,68171,104867.0,-0.538,2.0,3.07,-0.535,28849862.3,54703322.8,-0.896,28849862.3,54535622.8,-0.89
0,50,heuristic_fw,0.002,9,10,10,piece-wise,68171,40861.44346441738,0.401,2.0,1.2,0.4,28849862.3,23053073.73773944,0.201,28849862.3,23049173.36,0.201
0,100,heuristic,0.082,10,10,10,piece-wise,129704,270284.0,-1.084,1.73,3.61,-1.087,67191186.2,229179735.5,-2.411,67191186.2,228433735.5,-2.4
0,100,heuristic_fw,0.001,10,10,10,piece-wise,129704,82470.145565778,0.364,1.73,1.1,0.364,67191186.2,50873971.421148695,0.243,67191186.2,50864194.97,0.243
