repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,100,heuristic,0.067,9,10,10,piece-wise,110864,378588.0,-2.415,1.67,5.72,-2.425,61469493.3,294457906.6,-3.79,61469493.3,293400406.6,-3.773
0,100,heuristic_fw,0.001,9,10,10,piece-wise,110864,73673.68388400304,0.335,1.67,1.11,0.335,61469493.3,45083441.57982766,0.267,61469493.3,45072892.25,0.267
