,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,rescheduling_time,pricing_time
0,298153.0,10128194.0,0.71,157131352.1,157131352.1,0.0,1.0,0.0,0.0
1,285249.14407668606,10128194.0,0.74,150897029.398,150887560.95,9468.448,0.044,0.13519632499999545,0.0012469291687011719
2,275939.0880948445,10128193.999999998,0.76,148507549.41821602,148503383.15,4166.268216,0.033,0.1379636419999999,0.0012619495391845703
3,266932.8968017668,10128194.000000002,0.79,146997714.7321489,146992325.61,5389.122148872,0.033,0.14802753100000032,0.0010440349578857422
4,263996.6349369474,10128194.0,0.8,146538219.92365637,146535340.62,2879.3036563624078,0.011,0.13644470199998615,0.0006070137023925781
5,257698.73121389156,10128193.999999996,0.82,145827124.12071225,145824073.8,3050.3207122473023,0.024,0.13765269699999116,0.0008318424224853516
6,254864.04517053874,10128194.000000002,0.83,145601213.62847215,145599663.6,1550.0284721652795,0.011,0.14893645999998384,0.0006113052368164062
7,254864.04517053874,10128194.000000002,0.83,145601213.62847215,145599663.6,1550.0284721652795,0.0,0.13542807400000179,0.0003540515899658203
