,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,22.786,8,100,10,10,piece-wise,106229,696913.0,-5.56,1.52,10.0,-5.579,66683130.0,368438184.8,-4.525,66683130.0,366952984.8,-4.503
optimal_fw,0.001,8,100,10,10,piece-wise,106229,77812.34807392753,0.268,1.52,1.12,0.263,66683130.0,48288598.45939078,0.276,66683130.0,48271388.75,0.276
heuristic,0.074,8,100,10,10,piece-wise,106229,443573.0,-3.176,1.52,6.37,-3.191,66683130.0,399019795.8,-4.984,66683130.0,397411995.8,-4.96
heuristic_fw,0.001,8,100,10,10,piece-wise,106229,77736.36975890098,0.268,1.52,1.12,0.263,66683130.0,48336921.25243428,0.275,66683130.0,48319246.72,0.275
