,0,1,2,3,4,5,6,7,8
total_demand,3344821.0,3344821.0000000005,3344821.000000001,3344821.0000000014,3344820.9999999986,3344821.0,3344820.999999999,3344820.9999999995,3344820.9999999995
cost,66683130.0,54724886.92,49679438.26,48834109.05,48566186.89,48397894.81,48331562.06,48271388.75,48271388.75
inconvenient,0.0,237609.89999999994,233279.00999999995,80883.94455,45126.7532199,38521.411429162195,16380.964474279215,17209.70939078293,17209.70939078293
PAR,1.52,1.38,1.25,1.19,1.17,1.14,1.13,1.12,1.12
objective,66683130.0,54962496.82,49912717.269999996,48914992.99455,48611313.6432199,48436416.22142916,48347943.02447428,48288598.45939078,48288598.45939078
step_size,1.0,0.09899999999999998,0.09999999999999998,0.045,0.022,0.022,0.011,0.011,0.0
run_time,0.0,0.0030732154846191406,0.002624988555908203,0.0012311935424804688,0.0007708072662353516,0.0009369850158691406,0.0005249977111816406,0.0005080699920654297,0.0002639293670654297
max_demand,106229.0,96167.83296165182,86967.61995962966,83120.91968931865,81306.58349243604,79536.75653720503,78667.64921529578,77812.34807392753,77812.34807392753
