no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,10,heuristic,10,piece-wise,0,0.078,7,77195,107708.0,-0.395,2.05,2.86,-0.395,33273911.4,60185932.5,-0.809,33273911.4,60017932.5,-0.804
50,10,heuristic_fw,10,piece-wise,0,0.003,7,77195,45045.94645867257,0.416,2.05,1.19,0.42,33273911.4,25446130.666095875,0.235,33273911.4,25441557.71,0.235
