,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,17.135,2,50,5,1,piece-wise,56673,56673.0,0.0,2.56,2.56,0.0,15049336.7,15049336.7,0.0,15049336.7,15049336.7,0.0
optimal_fw,0.021,2,50,5,1,piece-wise,56673,41224.0,0.273,2.56,1.86,0.273,15049336.7,14889894.284199461,0.011,15049336.7,14889607.19,0.011
heuristic,0.047,2,50,5,1,piece-wise,56673,56673.0,0.0,2.56,2.56,0.0,15049336.7,15073813.9,-0.002,15049336.7,15073652.9,-0.002
heuristic_fw,0.02,2,50,5,1,piece-wise,56673,41224.0,0.273,2.56,1.86,0.273,15049336.7,14890007.78655739,0.011,15049336.7,14889607.19,0.011
