,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.155,13,200,10,10,piece-wise,249443,808215.0,-2.24,1.55,5.04,-2.252,132515534.8,623208693.3,-3.703,132515534.8,621610193.3,-3.691
heuristic_fw,0.001,13,200,10,10,piece-wise,249443,177983.29425661868,0.286,1.55,1.11,0.284,132515534.8,110423833.57162455,0.167,132515534.8,110409713.32,0.167
