repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,100,heuristic,0.069,10,10,10,piece-wise,125287,555975.0,-3.438,1.65,7.34,-3.448,69326987.6,350256516.7,-4.052,69326987.6,348734416.7,-4.03
0,100,heuristic_fw,0.001,10,10,10,piece-wise,125287,84618.38616659664,0.325,1.65,1.12,0.321,69326987.6,51713669.78940169,0.254,69326987.6,51684181.06,0.254
