,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.095,7,10,10,piece-wise,140746,238196.0,-0.692,2.02,3.41,-0.688,56290491.5,138180747.3,-1.455,56290491.5,137814047.3,-1.448
heuristic_fw,0.002,7,10,10,piece-wise,140746,87471.57076437997,0.379,2.02,1.25,0.381,56290491.5,47130950.169973396,0.163,56290491.5,47126898.84,0.163
