,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.092,10,10,10,piece-wise,117309,709386.0,-5.047,1.47,8.89,-5.048,84179736.6,471603387.7,-4.602,84179736.6,469138887.7,-4.573
heuristic_fw,0.001,10,10,10,piece-wise,117309,88269.72661885891,0.248,1.47,1.11,0.245,84179736.6,56110014.34927104,0.333,84179736.6,56081848.16,0.334
