,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,92.8,15.4,14.0,14.3,14.6,36.3,15.4,14.0,14.0,14.4,14.0,14.1,14.0,14.2,27.5,22.1,36.3,61.6,14.3,14.0,14.4,14.2,14.0,14.0,14.0,14.0,14.2,61.6,144.6,230.4,230.4,230.4,14.0,15.1,92.8,75.2,31.3,16.3,18.9,14.4,15.8,230.4,22.1,14.3,20.3,15.8,14.6,17.0
1,31.3,14.5,14.0,15.1,15.8,20.3,14.5,14.2,14.0,14.4,14.0,14.2,14.0,15.4,17.8,15.8,18.9,22.1,16.3,14.1,14.5,14.2,14.0,14.0,14.2,14.8,61.6,24.5,36.3,230.4,92.8,50.9,20.3,15.8,31.3,27.5,17.8,14.8,15.8,24.5,18.9,61.6,16.3,14.4,15.8,17.8,20.3,14.8
2,22.1,14.8,14.0,14.6,15.4,17.0,14.8,14.3,14.0,14.4,14.0,14.3,14.0,14.8,15.8,15.4,17.0,18.9,15.4,14.5,14.6,14.3,14.0,14.2,15.4,42.7,42.7,20.3,24.5,92.8,50.9,31.3,17.8,15.8,22.1,20.3,17.0,20.3,17.0,20.3,17.0,36.3,15.8,17.8,18.9,16.3,17.8,14.6
3,18.9,14.8,14.0,14.8,14.8,15.8,15.4,14.3,14.0,14.4,14.0,14.3,14.0,15.8,15.4,15.1,15.8,17.0,14.8,15.1,15.1,14.4,14.0,24.5,14.8,31.3,31.3,17.8,22.1,61.6,31.3,24.5,17.0,17.0,18.9,17.8,15.8,17.8,15.8,17.8,15.8,24.5,17.0,17.8,17.0,16.3,20.3,15.1
4,17.0,15.1,14.0,15.1,15.1,15.4,14.8,14.4,14.0,14.4,14.0,14.3,14.0,15.4,15.1,14.8,15.4,15.8,15.1,14.8,14.8,17.8,17.0,22.1,17.0,24.5,22.1,16.3,18.9,36.3,24.5,20.3,15.8,15.8,17.0,17.8,17.8,17.0,17.0,18.9,17.8,22.1,16.3,16.3,17.0,17.0,17.8,14.8
5,16.3,14.8,14.0,14.8,14.8,15.1,15.1,14.5,14.0,14.4,14.0,14.4,14.0,14.8,14.8,15.1,15.4,15.8,15.1,16.3,18.9,17.0,15.8,20.3,16.3,22.1,22.1,15.8,17.8,31.3,22.1,18.9,17.8,17.8,17.0,17.0,17.0,17.0,16.3,17.8,17.8,20.3,17.0,16.3,16.3,17.0,17.8,15.1
6,15.8,14.8,14.0,14.8,15.1,15.1,15.1,14.5,14.0,14.4,14.0,14.4,14.0,15.4,16.3,14.8,15.1,15.8,15.1,16.3,17.8,17.0,16.3,18.9,15.8,22.1,20.3,17.0,17.8,31.3,22.1,17.8,17.8,17.8,16.3,17.0,17.0,17.0,17.0,17.8,17.0,18.9,16.3,17.0,17.0,16.3,17.8,15.1
7,15.8,15.1,14.0,15.1,14.8,14.8,14.8,14.6,14.0,14.4,14.0,14.6,14.3,15.4,15.8,17.0,15.4,15.4,15.1,15.8,17.8,15.8,15.8,17.8,17.0,20.3,18.9,17.0,17.8,27.5,20.3,17.8,17.0,17.8,17.8,17.0,16.3,16.3,16.3,17.0,17.0,17.8,17.0,17.0,16.3,16.3,17.8,15.4
8,15.4,14.8,14.0,14.8,14.8,14.8,14.8,14.6,14.0,14.4,14.0,15.1,14.6,15.1,15.8,17.0,15.4,15.4,15.1,15.8,17.0,16.3,17.0,17.8,16.3,18.9,17.8,17.0,17.0,24.5,18.9,17.0,17.0,17.8,17.8,16.3,17.0,17.0,17.0,17.0,16.3,17.8,17.0,17.0,17.0,17.0,17.8,15.4
9,15.4,14.8,14.0,14.8,14.8,15.1,14.8,14.6,14.0,14.8,14.0,14.8,15.1,15.1,15.4,15.8,15.4,15.4,15.4,17.0,16.3,15.8,16.3,17.0,16.3,17.8,17.8,16.3,17.0,22.1,17.8,17.0,17.0,17.0,17.8,17.8,17.0,16.3,16.3,17.0,17.0,17.0,16.3,16.3,16.3,16.3,20.3,15.8
10,15.1,15.1,14.0,14.8,14.8,14.8,14.8,14.6,14.0,14.8,14.0,15.8,15.1,14.8,15.4,15.8,15.1,15.4,15.4,16.3,16.3,16.3,15.8,17.0,16.3,17.8,17.0,16.3,17.0,22.1,17.8,17.0,16.3,17.0,17.0,17.8,16.3,17.0,17.0,16.3,17.0,17.0,16.3,16.3,17.0,17.0,18.9,15.8
11,14.8,14.8,14.0,14.8,14.8,14.8,14.8,14.6,14.0,15.4,14.2,15.8,14.8,15.4,15.4,15.8,15.1,15.4,15.4,15.8,15.8,15.8,16.3,16.3,15.8,17.0,17.0,16.3,17.0,20.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.8,15.8
12,14.8,14.8,14.0,14.8,14.8,14.8,14.8,14.6,14.0,15.4,14.2,15.8,14.8,15.4,15.4,15.8,15.1,15.4,15.4,15.8,15.8,15.8,16.3,16.3,15.8,17.0,17.0,16.3,17.0,20.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.8,15.8
