,0,1,2
max_demand,29302.0,15197.762911983002,15197.762911983002
cost,3548389.0,3016973.8,3016973.8
PAR,6.53,3.39,3.39
total_demand,215496.0,215495.99999999997,215495.99999999997
inconvenient,0.0,0.0,0.0
run_time,0.0,0.023604154586791992,0.0004391670227050781
objective,3548389.0,3016973.8,3016973.8
step_size,1.0,0.6500000000000004,0.0
