,0,1,2,3,4
objective,1641650390.2,1625523253.67,1588329366.65,1572340531.7176,1572340531.7176
max_demand,2449363.0,2359570.5513818213,2301683.805834296,2300155.425028462,2300155.425028462
cost,1641650390.2,1591086453.67,1572349424.25,1571937571.66,1571937571.66
inconvenient,0.0,34436800.00000002,15979942.400000004,402960.05760000006,402960.05760000006
run_time,0.0,0.030820608139038086,0.01889181137084961,0.002079486846923828,0.0010488033294677734
PAR,1.22,1.17,1.14,1.14,1.14
step_size,1.0,0.04000000000000002,0.03200000000000001,0.001,0.0
total_demand,96608323.0,96608322.99999999,96608322.99999999,96608322.99999999,96608322.99999999
