,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.082,6,10,10,piece-wise,84558,144307.0,-0.707,2.25,3.85,-0.711,28570383.2,53723151.0,-0.88,28570383.2,53644951.0,-0.878
heuristic_fw,0.003,6,10,10,piece-wise,84558,50154.721161206966,0.407,2.25,1.34,0.404,28570383.2,25279058.453582443,0.115,28570383.2,25269837.75,0.116
