no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.048,5,49380,49380.0,0.0,2.33,2.33,0.0,15264566.2,15264769.2,0.0,15264566.2,15264566.2,0.0
50,5,heuristic_fw,1,piece-wise,0,0.003,5,49380,31047.783184809865,0.371,2.33,1.46,0.373,15264566.2,14282059.337666402,0.064,15264566.2,14282033.88,0.064
50,5,optimal,1,piece-wise,0,14.468,4,49380,48380.0,0.02,2.33,2.28,0.021,15264566.2,15054394.6,0.014,15264566.2,15054188.6,0.014
50,5,optimal_fw,1,piece-wise,0,0.003,4,49380,31272.685084298115,0.367,2.33,1.47,0.369,15264566.2,14282015.675912704,0.064,15264566.2,14281953.94,0.064
100,5,heuristic,1,piece-wise,0,0.098,5,73459,159087.0,-1.166,1.87,4.06,-1.171,29306474.7,96840973.9,-2.304,29306474.7,96835813.9,-2.304
100,5,heuristic_fw,1,piece-wise,0,0.003,5,73459,48196.52692626859,0.344,1.87,1.23,0.342,29306474.7,26452146.768768564,0.097,29306474.7,26452088.71,0.097
100,5,optimal,1,piece-wise,0,31.668,6,73459,124819.0,-0.699,1.87,3.18,-0.701,29306474.7,49314172.3,-0.683,29306474.7,49313010.3,-0.683
100,5,optimal_fw,1,piece-wise,0,0.003,6,73459,47685.94408156675,0.351,1.87,1.22,0.348,29306474.7,26440949.309818197,0.098,29306474.7,26440928.68,0.098
