no_households,no_tasks,algorithm,penalty_weight,cost_function_type,Average run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
100,10,heuristic,10,piece-wise,0.074,10,125845,279614.0,-1.222,1.69,3.76,-1.225,61447369.7,214892727.5,-2.497,61447369.7,214372927.5,-2.489
100,10,heuristic_fw,10,piece-wise,0.001,10,125845,82827.55272383252,0.342,1.69,1.11,0.343,61447369.7,50569691.9328154,0.177,61447369.7,50562437.71,0.177
