repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,100,heuristic,0.074,10,10,10,piece-wise,125845,279614.0,-1.222,1.69,3.76,-1.225,61447369.7,214892727.5,-2.497,61447369.7,214372927.5,-2.489
0,100,heuristic_fw,0.001,10,10,10,piece-wise,125845,82827.55272383252,0.342,1.69,1.11,0.343,61447369.7,50569691.9328154,0.177,61447369.7,50562437.71,0.177
