,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,6472.209,7,10000,6,1,piece-wise,5564016,69868900.0,-11.557,1.19,15.0,-11.605,4097835420.6,42366197607.2,-9.339,4097835420.6,42354966183.2,-9.336
optimal_fw,0.001,7,10000,6,1,piece-wise,5564016,5196218.7508605495,0.066,1.19,1.12,0.059,4097835420.6,3623699217.5276284,0.116,4097835420.6,3623562896.31,0.116
heuristic,9.952,4,10000,6,1,piece-wise,5564016,98552923.0,-16.713,1.19,21.16,-16.782,4097835420.6,40715581434.5,-8.936,4097835420.6,40703172914.5,-8.933
heuristic_fw,0.001,4,10000,6,1,piece-wise,5564016,5382471.542433703,0.033,1.19,1.16,0.025,4097835420.6,3797434209.926642,0.073,4097835420.6,3797218063.89,0.073
