repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,100,heuristic,0.067,12,10,10,piece-wise,119665,369736.0,-2.09,1.68,5.2,-2.095,63169320.8,228767106.5,-2.621,63169320.8,228033806.5,-2.61
0,100,heuristic_fw,0.001,12,10,10,piece-wise,119665,78399.55768135676,0.345,1.68,1.1,0.345,63169320.8,48390256.017654486,0.234,63169320.8,48380239.12,0.234
