,repeat,algorithm,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.028,4,50,10,10,piece-wise,74878,105959.0,-0.415,2.06,2.91,-0.413,30590110.8,49574019.6,-0.621,30590110.8,49488519.6,-0.618
1,0,heuristic_fw,0.002,4,50,10,10,piece-wise,74878,43884.68248512622,0.414,2.06,1.21,0.413,30590110.8,24537843.42718,0.198,30590110.8,24536087.27,0.198
2,1,heuristic,0.03,5,50,10,10,piece-wise,71480,120719.0,-0.689,2.0,3.37,-0.685,28304473.2,61018989.6,-1.156,28304473.2,60848789.6,-1.15
3,1,heuristic_fw,0.002,5,50,10,10,piece-wise,71480,44397.40271138439,0.379,2.0,1.24,0.38,28304473.2,24149678.08332684,0.147,28304473.2,24144953.49,0.147
4,0,heuristic,0.064,9,100,10,10,piece-wise,109708,551590.0,-4.028,1.58,7.97,-4.044,58814624.7,278417091.6,-3.734,58814624.7,277240991.6,-3.714
5,0,heuristic_fw,0.001,9,100,10,10,piece-wise,109708,80020.13634090264,0.271,1.58,1.16,0.266,58814624.7,47495885.75320838,0.192,58814624.7,47483296.32,0.193
6,1,heuristic,0.085,9,100,10,10,piece-wise,120930,310682.0,-1.569,1.67,4.3,-1.575,61437087.6,266170668.2,-3.332,61437087.6,265398968.2,-3.32
7,1,heuristic_fw,0.001,9,100,10,10,piece-wise,120930,81635.5347061648,0.325,1.67,1.13,0.323,61437087.6,49172413.559956975,0.2,61437087.6,49162127.46,0.2
