no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
20,5,heuristic,1,piece-wise,2.0,0.019,4.0,30742.8,30992.8,-0.007400000000000001,3.636,3.662,-0.007400000000000001,6356290.9,6418171.44,-0.008400000000000001,6356290.9,6418116.640000001,-0.008400000000000001
20,5,heuristic_fw,1,piece-wise,2.0,0.0108,4.0,30742.8,19068.351036228967,0.38099999999999995,3.636,2.25,0.38079999999999997,6356290.9,5763877.557393925,0.09540000000000001,6356290.9,5763778.322,0.09540000000000001
20,5,optimal,1,piece-wise,2.0,5.9616,4.0,30742.8,30742.8,0.0,3.636,3.636,0.0,6356290.9,6356290.9,0.0,6356290.9,6356290.9,0.0
20,5,optimal_fw,1,piece-wise,2.0,0.010600000000000002,4.0,30742.8,19137.69505894017,0.3774,3.636,2.264,0.3772,6356290.9,5763989.384261043,0.09540000000000001,6356290.9,5763921.032000001,0.0956
40,5,heuristic,1,piece-wise,1.5,0.038,6.0,40328.0,47945.5,-0.20375,2.6199999999999997,3.0825,-0.20375,11473850.325,14834375.25,-0.26175000000000004,11473850.325,14834102.0,-0.26175000000000004
40,5,heuristic_fw,1,piece-wise,1.5,0.018750000000000003,6.0,40328.0,25475.567307579266,0.36975,2.6199999999999997,1.6475,0.37,11473850.325,10453846.25017498,0.08725000000000001,11473850.325,10453811.9825,0.08725000000000001
40,5,optimal,1,piece-wise,1.5,11.89225,4.75,40328.0,40498.0,-0.0045,2.6199999999999997,2.6325,-0.00475,11473850.325,11697516.725000001,-0.020999999999999998,11473850.325,11697444.475000001,-0.020999999999999998
40,5,optimal_fw,1,piece-wise,1.5,0.019,4.75,40328.0,25289.70023459316,0.373,2.6199999999999997,1.6375,0.37324999999999997,11473850.325,10452548.385395665,0.08750000000000001,11473850.325,10452531.835,0.08750000000000001
