,0,1,2,3,4,5,6
cost,29306474.7,100833262.4,86088003.4,49974651.3,70239854.2,41283295.0,49313010.3
inconvenient,0.0,9225.0,7312.0,3275.0,5124.0,1893.0,1162.0
PAR,1.87,3.4,2.99,2.8,3.62,2.71,3.18
objective,29306474.7,100842487.4,86095315.4,49977926.3,70244978.2,41285188.0,49314172.3
max_demand,73459.0,133428.0,117331.0,109611.0,142099.0,106374.0,124819.0
run_time,0.0,25.939999999999998,29.680000000000003,32.29000000000003,32.33999999999998,34.550000000000004,35.209999999999994
step_size,1.0,0.24600000000000005,0.11299999999999998,0.057999999999999996,0.035,0.012,0.0
total_demand,1882135.0,1882135.0,1882135.0,1882135.0,1882135.0,1882135.0,1882135.0
