,0,1,2,3,4,5,6
cost,29306474.7,26597611.44,26468133.16,26449501.21,26441409.91,26440928.68,26440928.68
inconvenient,0.0,2269.3500000000004,569.8194499999998,156.90047189999999,173.8484834835,20.629818198198002,20.629818198198002
PAR,1.87,1.46,1.35,1.27,1.23,1.22,1.22
objective,29306474.7,26599880.790000003,26468702.97945,26449658.1104719,26441583.758483484,26440949.309818197,26440949.309818197
max_demand,73459.0,57354.921887711476,52997.27434074492,49993.8924153944,48264.9434023955,47685.94408156675,47685.94408156675
run_time,0.0,0.009167909622192383,0.0038928985595703125,0.002147197723388672,0.001428842544555664,0.0007531642913818359,0.00041103363037109375
step_size,1.0,0.24600000000000005,0.11299999999999998,0.057999999999999996,0.035,0.012,0.0
total_demand,1882135.0,1882135.0000000002,1882135.0,1882135.0,1882135.0,1882135.0000000002,1882135.0000000002
