,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.092,8,10,10,piece-wise,127148,469141.0,-2.69,1.77,6.53,-2.689,61461683.1,282887453.0,-3.603,61461683.1,282042953.0,-3.589
heuristic_fw,0.001,8,10,10,piece-wise,127148,84584.01816795215,0.335,1.77,1.18,0.333,61461683.1,48782532.01048918,0.206,61461683.1,48774004.39,0.206
