no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1000,piece-wise,0,0.007,3,14410,18000.0,-0.249,3.26,4.07,-0.248,3296489.4,4286017.4,-0.3,3296489.4,4241017.4,-0.287
10,5,heuristic_fw,1000,piece-wise,0,0.005,3,14410,10700.956272338337,0.257,3.26,2.42,0.258,3296489.4,2981999.0250000004,0.095,3296489.4,2988862.7,0.093
