,repeat,algorithm,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.029,11,50,10,10,piece-wise,69166,223053.0,-2.225,1.64,5.3,-2.232,36902769.8,149317226.3,-3.046,36902769.8,148782226.3,-3.032
1,0,heuristic_fw,0.001,11,50,10,10,piece-wise,69166,48200.254298155814,0.303,1.64,1.15,0.299,36902769.8,28685297.23968194,0.223,36902769.8,28677805.76,0.223
2,1,heuristic,0.056,7,50,10,10,piece-wise,68247,128979.0,-0.89,1.96,3.71,-0.893,27459820.0,64857627.2,-1.362,27459820.0,64669927.2,-1.355
3,1,heuristic_fw,0.005,7,50,10,10,piece-wise,68247,42384.56366386766,0.379,1.96,1.22,0.378,27459820.0,23495869.33297573,0.144,27459820.0,23494009.18,0.144
4,0,heuristic,0.081,9,100,10,10,piece-wise,99276,832929.0,-7.39,1.43,12.0,-7.392,71606322.4,472312070.7,-5.596,71606322.4,469962170.7,-5.563
5,0,heuristic_fw,0.001,9,100,10,10,piece-wise,99276,79098.30237361908,0.203,1.43,1.14,0.203,71606322.4,49821931.93616191,0.304,71606322.4,49799677.69,0.305
6,1,heuristic,0.082,7,100,10,10,piece-wise,144891,400009.0,-1.761,1.93,5.32,-1.756,64828752.1,173242179.1,-1.672,64828752.1,172828379.1,-1.666
7,1,heuristic_fw,0.002,7,100,10,10,piece-wise,144891,88788.68034741131,0.387,1.93,1.18,0.389,64828752.1,50793672.81372107,0.216,64828752.1,50750313.62,0.217
