no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,10,heuristic,10,piece-wise,0.5,0.0425,9.0,68706.5,176016.0,-1.5575,1.7999999999999998,4.505,-1.5625,32181294.9,107087426.75,-2.2039999999999997,32181294.9,106726076.75,-2.1935000000000002
50,10,heuristic_fw,10,piece-wise,0.5,0.003,9.0,68706.5,45292.40898101174,0.34099999999999997,1.7999999999999998,1.185,0.3385,32181294.9,26090583.286328837,0.1835,32181294.9,26085907.47,0.1835
100,10,heuristic,10,piece-wise,0.5,0.0815,8.0,122083.5,616469.0,-4.5755,1.68,8.66,-4.574,68217537.25,322777124.9,-3.634,68217537.25,321395274.9,-3.6144999999999996
100,10,heuristic_fw,10,piece-wise,0.5,0.0015,8.0,122083.5,83943.4913605152,0.29500000000000004,1.68,1.16,0.29600000000000004,68217537.25,50307802.37494149,0.26,68217537.25,50274995.655,0.261
