no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1,piece-wise,0,0.008,5,12750,12750.0,0.0,4.7,4.7,0.0,2051146.2,2051178.2,0.0,2051146.2,2051146.2,0.0
10,5,heuristic_fw,1,piece-wise,0,0.004,5,12750,7840.726600516449,0.385,4.7,2.89,0.385,2051146.2,1824759.3739989,0.11,2051146.2,1824754.65,0.11
