,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.029,11,50,10,10,piece-wise,69166,223053.0,-2.225,1.64,5.3,-2.232,36902769.8,149317226.3,-3.046,36902769.8,148782226.3,-3.032
heuristic_fw,0.001,11,50,10,10,piece-wise,69166,48200.254298155814,0.303,1.64,1.15,0.299,36902769.8,28685297.23968194,0.223,36902769.8,28677805.76,0.223
